omop_concept_id,ingredient_name,cem_n_conditions,cem_n_faers_pairs,cem_n_semmeddb_pairs,cem_faers_case_count_sum,cem_faers_prr_median
19010868,abarelix,121.0,121.0,0.0,178.0,3.75669
1186087,abatacept,1206.0,1206.0,0.0,15470.0,1.2687
19047423,abciximab,448.0,448.0,0.0,2986.0,1.80481
42900395,abetimus,1.0,0.0,1.0,0.0,
40239056,abiraterone,670.0,670.0,0.0,4319.0,1.3912
19135473,acai berry extract,2.0,2.0,0.0,2.0,468.936805
19042819,acai extract,2.0,0.0,2.0,0.0,
42900396,acai oil,59.0,59.0,0.0,84.0,7.71982
19043959,acamprosate,444.0,444.0,0.0,1528.0,2.0931300000000004
1529331,acarbose,888.0,888.0,0.0,5476.0,1.440075
1319998,acebutolol,882.0,882.0,0.0,5314.0,1.621045
37353185,aceclidine,5.0,0.0,5.0,0.0,
19029393,aceclofenac,337.0,337.0,0.0,791.0,2.91693
43532236,aceglutamide,3.0,3.0,0.0,3.0,121.34272
529218,"acellular pertussis vaccine, inactivated",1.0,0.0,1.0,0.0,
19029398,acemetacin,271.0,271.0,0.0,538.0,3.30548
19024063,acenocoumarol,998.0,998.0,0.0,8403.0,1.48336
19018226,acepromazine,47.0,47.0,0.0,73.0,10.74169
19018328,aceprometazine,48.0,48.0,0.0,56.0,18.763625
42898253,acesulfame,1.0,0.0,1.0,0.0,
1125315,acetaminophen,3332.0,3332.0,0.0,337824.0,1.022315
19029248,acetanilide,1.0,1.0,0.0,1.0,
19029306,acetate,627.0,627.0,0.0,2161.0,1.71863
929435,acetazolamide,945.0,945.0,0.0,5334.0,1.58543
19056032,acetiamine,1.0,1.0,0.0,1.0,850.71433
929549,acetic acid,248.0,248.0,0.0,446.0,3.34595
1530014,acetohexamide,62.0,62.0,0.0,64.0,9.79839
929542,acetohydroxamic acid,3.0,3.0,0.0,3.0,53.93009
1734446,acetoin,1.0,0.0,1.0,0.0,
19032614,acetone,37.0,37.0,0.0,51.0,12.83036
19029555,acetophenazine,3.0,3.0,0.0,3.0,60.31871
37003333,acetophenone,4.0,0.0,4.0,0.0,
739716,acetyl tetrapeptide-2,1.0,0.0,1.0,0.0,
19037596,acetylcarnitine,270.0,232.0,47.0,539.0,3.3245899999999997
19037624,acetylcholine,42.0,42.0,0.0,69.0,24.00286
1139042,acetylcysteine,1156.0,1156.0,0.0,9537.0,1.43097
19011193,acetyldigitoxin,4.0,4.0,0.0,5.0,240.348775
19020949,acetyldigoxins,1.0,0.0,1.0,0.0,
43012224,acetyltributyl citrate,1.0,0.0,1.0,0.0,
43531907,acid violet 43,1.0,0.0,1.0,0.0,
19091149,acidulated phosphate fluoride,1.0,0.0,1.0,0.0,
19029644,acipimox,33.0,33.0,0.0,259.0,4.20271
929638,acitretin,715.0,715.0,0.0,3243.0,1.743195
19057483,aclarubicin,110.0,110.0,0.0,228.0,7.860720000000001
42873639,aclidinium,261.0,261.0,0.0,1232.0,1.85043
19058354,aconite,35.0,19.0,17.0,21.0,15.96147
44507446,aconitine,1.0,1.0,0.0,1.0,
1140123,acrivastine,66.0,66.0,0.0,118.0,7.097165
19015397,activated attapulgite,7.0,7.0,0.0,7.0,14.68662
1701928,activated charcoal,322.0,322.0,0.0,942.0,2.76415
1703687,acyclovir,2273.0,2273.0,0.0,61385.0,1.1604
1119119,adalimumab,2934.0,2934.0,0.0,319886.0,0.81549
981774,adapalene,499.0,499.0,0.0,1958.0,2.35273
1729323,adefovir,529.0,529.0,0.0,2952.0,1.68925
19071966,adenine,31.0,31.0,0.0,37.0,19.3277
1309204,adenosine,510.0,510.0,0.0,2048.0,1.78099
19015230,adenosine triphosphate,184.0,184.0,0.0,347.0,4.512935000000001
19023817,adiphenine,2.0,2.0,0.0,2.0,3358.3681349999997
19018406,adipic acid,11.0,11.0,0.0,11.0,20.56349
19112518,adrafinil,35.0,34.0,1.0,45.0,20.988395
19061053,adrenal cortex extract,42.0,15.0,28.0,16.0,100.56455
35603435,adzuki bean extract,1.0,0.0,1.0,0.0,
43533090,afatinib,271.0,271.0,0.0,1142.0,1.72269
37498968,aflatoxin B1,3.0,0.0,3.0,0.0,
40244266,aflibercept,537.0,537.0,0.0,2873.0,1.6449
44507611,afoxolaner,3.0,0.0,3.0,0.0,
19009965,agalsidase alfa,92.0,92.0,0.0,138.0,8.29814
1525746,agalsidase beta,681.0,681.0,0.0,4707.0,1.50457
19103572,air,261.0,261.0,0.0,639.0,2.55551
19105879,ajmaline,121.0,121.0,0.0,221.0,2.67501
19052489,alanine,15.0,15.0,0.0,17.0,16.52251
19018154,alatrofloxacin,1.0,1.0,0.0,1.0,
1753745,albendazole,397.0,397.0,0.0,1818.0,3.04899
44816332,albiglutide,36.0,36.0,0.0,66.0,4.894550000000001
1344143,"albumin human, USP",792.0,792.0,0.0,5835.0,1.61
19082376,"albumin,iodinated I-125 serum",3.0,3.0,0.0,3.0,140.49952
1154343,albuterol,2907.0,2907.0,0.0,233829.0,0.90067
40224159,alcaftadine,116.0,116.0,0.0,536.0,3.408115
905151,alclometasone,259.0,259.0,0.0,526.0,3.61073
42898435,alcloxa,1.0,1.0,0.0,1.0,2929.64033
19056758,alcuronium,9.0,9.0,0.0,9.0,218.61026
1309770,aldesleukin,494.0,494.0,0.0,1857.0,2.274105
19054915,aldioxa,95.0,95.0,0.0,141.0,6.36645
42903427,aldosterone,99.0,99.0,0.0,179.0,4.58051
909959,alefacept,567.0,567.0,0.0,2058.0,1.98008
1312706,alemtuzumab,941.0,941.0,0.0,7865.0,1.94562
1557272,alendronate,2674.0,2674.0,0.0,176555.0,1.05686
19014202,alfacalcidol,1333.0,1333.0,0.0,11655.0,1.6845
1316327,alfalfa oil,157.0,157.0,0.0,292.0,3.63433
45774409,alfaxalone,68.0,68.0,0.0,68.0,11.937435
19059528,alfentanil,284.0,284.0,0.0,845.0,3.21832
930021,alfuzosin,1134.0,1134.0,0.0,9605.0,1.42352
43013872,alginate,27.0,10.0,18.0,10.0,187.97481
19030059,alginic acid,453.0,453.0,0.0,1458.0,2.41615
19057354,alglucerase,44.0,44.0,0.0,53.0,16.967945
19088328,alglucosidase alfa,488.0,488.0,0.0,2830.0,2.09936
19055880,alibendol,18.0,18.0,0.0,18.0,31.00341
1317967,aliskiren,1147.0,1147.0,0.0,14259.0,1.12816
941052,alitretinoin,18.0,18.0,0.0,23.0,11.683475
19030087,alizapride,218.0,218.0,0.0,505.0,3.095655
43012496,all-trans-retinol,1.0,0.0,1.0,0.0,
966376,allantoin,67.0,67.0,0.0,85.0,5.39707
19113034,allobarbital,8.0,8.0,0.0,8.0,70.71667
1167322,allopurinol,2415.0,2415.0,0.0,103227.0,1.09461
37002600,alloxan,56.0,0.0,56.0,0.0,
1330144,allyl sulfide,25.0,0.0,25.0,0.0,
19068397,allylestrenol,35.0,35.0,0.0,41.0,19.23984
19018431,alminoprofen,16.0,16.0,0.0,16.0,24.99231
19113052,almitrine,27.0,27.0,0.0,32.0,21.6242
42900339,almond oil,2.0,2.0,0.0,2.0,495.058885
1103552,almotriptan,390.0,390.0,0.0,1174.0,2.33114
960900,aloe extract,130.0,130.0,0.0,199.0,4.04751
958994,aloe polysaccharide,7.0,0.0,7.0,0.0,
42900341,aloe vera leaf extract,14.0,13.0,1.0,13.0,20.87358
43013884,alogliptin,283.0,283.0,0.0,830.0,3.43399
19030323,aloglutamol,15.0,15.0,0.0,15.0,19.14541
948555,alosetron,304.0,304.0,0.0,1170.0,2.25401
19018432,aloxiprin,54.0,54.0,0.0,59.0,11.1574
1169352,alpha 1-antitrypsin,474.0,393.0,109.0,2245.0,1.54834
19056581,alpha hydroxy acids,13.0,0.0,13.0,0.0,
1718620,alpha ionone,3.0,0.0,3.0,0.0,
19056802,alpha tocopherol,14.0,14.0,0.0,19.0,79.44152
998598,alpha-D-galactosidase enzyme,223.0,223.0,0.0,496.0,2.8575
19115053,alpha-amylase,9.0,9.0,0.0,10.0,59.78072
43012295,alpha-arbutin,2.0,0.0,2.0,0.0,
1146225,alpha-asarone,9.0,0.0,9.0,0.0,
43012225,alpha-cyclodextrin,2.0,0.0,2.0,0.0,
19018434,alpha-ketoglutaric acid,22.0,1.0,21.0,1.0,522.63537
43525946,alpha-tocopherylquinone,2.0,0.0,2.0,0.0,
19080847,alphaprodine,3.0,3.0,0.0,3.0,36.44024
781039,alprazolam,2793.0,2793.0,0.0,187444.0,0.9223
19081284,alprenolol,21.0,21.0,0.0,25.0,11.92319
1381504,alprostadil,686.0,686.0,0.0,2593.0,2.02467
19081667,alseroxylon,2.0,2.0,0.0,2.0,197.74579
1347450,alteplase,880.0,880.0,0.0,6166.0,1.4077799999999998
19018435,althiazide,50.0,50.0,0.0,68.0,13.099225
1368823,altretamine,59.0,59.0,0.0,69.0,8.17447
19052619,"alum, potassium",1.0,0.0,1.0,0.0,
42898412,aluminum,120.0,120.0,0.0,146.0,6.151995
930604,aluminum acetate,16.0,16.0,0.0,20.0,22.60069
19084912,aluminum aspirin,16.0,16.0,0.0,17.0,42.73378
959420,aluminum carbonate,3.0,3.0,0.0,3.0,29.76002
45775141,aluminum cation,1.0,0.0,1.0,0.0,
957393,aluminum chloride,174.0,174.0,0.0,352.0,6.196645
985247,aluminum hydroxide,1050.0,1050.0,0.0,7255.0,1.5674800000000002
19018438,aluminum magnesium silicate,26.0,26.0,0.0,27.0,8.33168
1145479,aluminum nitrate,1.0,0.0,1.0,0.0,
19123348,aluminum oxide,4.0,4.0,0.0,4.0,149.34725500000002
19030675,aluminum phosphate,25.0,25.0,0.0,26.0,43.72213
43012256,aluminum silicate,13.0,13.0,0.0,13.0,30.92382
19055136,aluminum subacetate,1.0,0.0,1.0,0.0,
19030692,aluminum sulfate,76.0,76.0,0.0,94.0,7.0154
42898269,aluminum zirconium tetrachlorohydrex gly,4.0,4.0,0.0,4.0,765.981165
43013265,aluminum zirconium trichlorohydrex gly,1.0,1.0,0.0,1.0,1769.12953
19030751,alverine,173.0,173.0,0.0,429.0,4.60378
19059654,alvimopan,102.0,102.0,0.0,194.0,6.494695
19087090,amantadine,1260.0,1260.0,0.0,13429.0,1.260825
787362,ambenonium,129.0,129.0,0.0,189.0,4.46425
42898385,amber,25.0,23.0,2.0,23.0,15.49425
42898386,ambergris,1.0,1.0,0.0,1.0,4293.48846
702196,ambrein,1.0,0.0,1.0,0.0,
1337068,ambrisentan,1147.0,1147.0,0.0,51309.0,0.51502
19088167,ambroxol,630.0,630.0,0.0,2656.0,2.18018
19034009,ambroxol-theophylline-7-acetate,23.0,23.0,0.0,26.0,14.97089
930747,amcinonide,173.0,173.0,0.0,233.0,4.86461
19088223,amdinocillin pivoxil,49.0,49.0,0.0,61.0,11.97482
746280,amentoflavone,14.0,0.0,14.0,0.0,
19030847,amezinium,128.0,125.0,3.0,195.0,6.08808
1350040,amifostine,441.0,441.0,0.0,2076.0,1.85586
1790868,amikacin,932.0,932.0,0.0,7125.0,2.03335
19066568,amilomer,10.0,9.0,1.0,21.0,142.64915
991382,amiloride,1010.0,1010.0,0.0,6195.0,1.52339
43532237,amiloxate,1.0,0.0,1.0,0.0,
19112527,aminaphthone,4.0,0.0,4.0,0.0,
19032424,amineptin,18.0,0.0,18.0,0.0,
1310325,aminocaproate,1.0,0.0,1.0,0.0,
1503057,aminoglutethimide,74.0,74.0,0.0,88.0,8.261935
924120,aminolevulinate,49.0,49.0,0.0,75.0,21.0662
904351,aminolevulinic acid,46.0,46.0,0.0,66.0,6.85004
1105775,aminophylline,527.0,527.0,0.0,2281.0,1.8322
44506771,aminopterin,8.0,8.0,0.0,9.0,830.4977100000001
19125628,aminopyrine,22.0,22.0,0.0,28.0,11.11474
19018481,aminoquinuride,13.0,13.0,0.0,13.0,62.2868
19010337,aminosalicylate,16.0,4.0,12.0,4.0,392.338155
1726228,aminosalicylic acid,190.0,190.0,0.0,387.0,5.51601
1309944,amiodarone,1907.0,1907.0,0.0,60304.0,0.98421
19057607,amisulpride,759.0,759.0,0.0,5272.0,1.68828
40170322,amitraz,2.0,2.0,0.0,2.0,1662.01461
710062,amitriptyline,2424.0,2424.0,0.0,93104.0,1.110645
957623,amlexanox,40.0,40.0,0.0,46.0,14.03705
1332418,amlodipine,3086.0,3086.0,0.0,286498.0,1.00456
42800417,ammonia,18.0,18.0,0.0,19.0,8.917015
42903733,ammoniac,1.0,0.0,1.0,0.0,
19126894,ammonium,56.0,56.0,0.0,66.0,8.486425
912362,ammonium chloride,61.0,61.0,0.0,70.0,10.31252
19032612,ammonium phosphate,1.0,0.0,1.0,0.0,
43012197,ammonium sulfate,2.0,2.0,0.0,2.0,207.317155
712757,amobarbital,56.0,56.0,0.0,69.0,8.00011
19012922,amodiaquine,26.0,26.0,0.0,34.0,54.86233
44506774,amonafide,3.0,0.0,3.0,0.0,
19032619,amorolfine,133.0,133.0,0.0,231.0,5.19103
746760,amosulalol,2.0,0.0,2.0,0.0,
713109,amoxapine,435.0,435.0,0.0,1287.0,2.34214
1713332,amoxicillin,2348.0,2348.0,0.0,62805.0,1.308295
714785,amphetamine,554.0,554.0,0.0,2619.0,1.418335
952045,amphotericin,123.0,123.0,0.0,181.0,6.33973
1717240,amphotericin B,1129.0,1129.0,0.0,9849.0,1.84063
1717327,ampicillin,1258.0,1258.0,0.0,7455.0,1.870035
1789428,amprenavir,339.0,339.0,0.0,927.0,3.46273
19017810,amsacrine,199.0,199.0,0.0,492.0,5.3736
43013954,amyl acetate,1.0,0.0,1.0,0.0,
1319051,amyl nitrite,9.0,9.0,0.0,9.0,13.48827
919204,amylase,236.0,236.0,0.0,428.0,3.50454
19048016,amylocaine,2.0,2.0,0.0,2.0,881.572695
1381253,anagrelide,537.0,537.0,0.0,1896.0,1.94651
1114375,anakinra,624.0,624.0,0.0,2681.0,2.20164
1348265,anastrozole,1859.0,1859.0,0.0,48014.0,1.22778
19018070,ancestim,2.0,2.0,0.0,2.0,518.255235
19024544,ancrod,2.0,2.0,0.0,2.0,991.24211
19026277,androstenedione,97.0,32.0,68.0,32.0,8.887129999999999
19032630,anethole,11.0,11.0,0.0,11.0,15.70162
19041226,anethole trithione,141.0,141.0,0.0,206.0,5.98892
1735026,angelicin,15.0,0.0,15.0,0.0,
19026450,anidulafungin,202.0,202.0,0.0,508.0,3.796835
19032662,anileridine,3.0,3.0,0.0,3.0,48.82709
44507464,aniline,12.0,12.0,0.0,12.0,117.074445
19032667,aniracetam,34.0,21.0,14.0,23.0,15.3475
19044890,anistreplase,9.0,9.0,0.0,9.0,56.6236
42903680,annatto extract,3.0,0.0,3.0,0.0,
951237,antazoline,10.0,10.0,0.0,11.0,185.485625
952538,anthralin,13.0,13.0,0.0,14.0,12.0065
19080406,anti-inhibitor coagulant complex,193.0,193.0,0.0,571.0,2.89283
1301841,"antihemophilic factor (recombinant), Fc-VWF-XTEN fusion protein",1.0,0.0,1.0,0.0,
19136041,antilymphocyte immunoglobulin,74.0,74.0,0.0,98.0,12.97279
42898339,antimony,3.0,3.0,0.0,3.0,304.39572
45775357,antimony cation (5+),9.0,0.0,9.0,0.0,
19067810,antimony potassium tartrate,1.0,1.0,0.0,1.0,314.38887
739756,antimony trioxide,1.0,0.0,1.0,0.0,
44814271,antioxidant 119,188.0,188.0,0.0,462.0,3.6014
1036059,antipyrine,121.0,121.0,0.0,189.0,5.05117
1436169,antithrombin III,203.0,203.0,0.0,484.0,4.98694
19136654,apazone,4.0,4.0,0.0,4.0,124.378225
43013466,apigenin,104.0,0.0,104.0,0.0,
19013727,apiole,3.0,0.0,3.0,0.0,
43013024,apixaban,645.0,645.0,0.0,5010.0,1.34438
837027,apomorphine,466.0,466.0,0.0,1773.0,1.92257
1337331,apple cider vinegar,95.0,85.0,11.0,113.0,4.52453
43531919,apple extract,5.0,0.0,5.0,0.0,
42904271,apple juice,5.0,5.0,0.0,5.0,41.67971
904205,apple pectin,20.0,20.0,0.0,23.0,9.12389
919986,apraclonidine,111.0,111.0,0.0,238.0,7.83472
44816294,apremilast,219.0,219.0,0.0,1767.0,1.60688
936748,aprepitant,832.0,832.0,0.0,8354.0,1.28748
42904131,apricot extract,5.0,5.0,0.0,5.0,20.62518
19006969,aprindine,184.0,171.0,19.0,335.0,5.67844
19030299,aprobarbital,1.0,1.0,0.0,1.0,55.84366
19000729,aprotinin,373.0,373.0,0.0,11416.0,0.3445
40169416,arabica coffee bean allergenic extract,1.0,0.0,1.0,0.0,
19101402,arbekacin,136.0,136.0,0.0,363.0,4.360285
43012506,arbutin,19.0,4.0,15.0,12.0,4521.07848
19053746,ardeparin,2.0,2.0,0.0,2.0,6682.3807799999995
1111220,arformoterol,400.0,400.0,0.0,1712.0,1.7750400000000002
42900398,argan oil,4.0,3.0,1.0,3.0,36.27844
1322207,argatroban,377.0,377.0,0.0,1351.0,2.17077
19006410,arginine,340.0,340.0,0.0,786.0,2.264535
19011039,arginine glutamate,11.0,11.0,0.0,11.0,150.20294
43013470,argon,2.0,2.0,0.0,2.0,36.90343
1735419,arimoclomol,7.0,0.0,7.0,0.0,
757688,aripiprazole,1756.0,1756.0,0.0,53582.0,0.8221849999999999
19090984,armodafinil,906.0,906.0,0.0,9107.0,1.154625
45892127,aromadendrin,2.0,0.0,2.0,0.0,
19010961,arsenic,66.0,66.0,0.0,94.0,9.94264
1333379,arsenic trioxide,465.0,465.0,0.0,2307.0,1.74294
19033634,artemether,50.0,50.0,0.0,63.0,14.725225000000002
19018511,artesunate,77.0,77.0,0.0,132.0,10.28539
19080512,articaine,276.0,276.0,0.0,963.0,2.73236
19015539,asafetida extract,1.0,0.0,1.0,0.0,
43013471,ascorbate,92.0,2.0,90.0,2.0,767.8955199999999
40241654,ascorbate manganese,3.0,3.0,0.0,3.0,189.59027
19011773,ascorbic acid,2177.0,2177.0,0.0,66928.0,1.14861
42904198,ascorbyl tetraisopalmitate,2.0,0.0,2.0,0.0,
40164052,asenapine,557.0,557.0,0.0,6647.0,1.18294
45774608,asiatic acid,32.0,0.0,32.0,0.0,
19033691,asiaticoside,29.0,4.0,25.0,4.0,225.600645
19012585,asparaginase,808.0,808.0,0.0,6671.0,1.903105
19011069,asparagine,28.0,28.0,0.0,30.0,20.39323
42898318,aspartame,80.0,80.0,0.0,112.0,5.368270000000001
19052059,aspartate,29.0,29.0,0.0,31.0,12.92016
19012686,aspartic acid,72.0,72.0,0.0,86.0,9.494785
1112807,aspirin,3371.0,3371.0,0.0,538594.0,0.88321
40244281,astaxanthin,59.0,59.0,0.0,89.0,7.64857
1150770,astemizole,88.0,88.0,0.0,117.0,5.192869999999999
46233931,asunaprevir,29.0,29.0,0.0,47.0,23.87915
1727223,atazanavir,1212.0,1212.0,0.0,12386.0,1.49488
1314002,atenolol,2613.0,2613.0,0.0,152268.0,0.99188
742185,atomoxetine,1124.0,1124.0,0.0,21255.0,0.859605
1545958,atorvastatin,2933.0,2933.0,0.0,277099.0,0.89737
19122136,atosiban,100.0,100.0,0.0,318.0,12.7464
1781733,atovaquone,674.0,674.0,0.0,3119.0,2.08892
19014341,atracurium,331.0,331.0,0.0,1340.0,2.58354
1465956,atrasentan,12.0,0.0,12.0,0.0,
914335,atropine,1206.0,1206.0,0.0,9363.0,1.49917
933794,attapulgite,302.0,302.0,0.0,590.0,3.0238050000000003
1114771,auranofin,190.0,190.0,0.0,335.0,3.960935
1163570,aurothioglucose,48.0,48.0,0.0,50.0,19.981465
1152134,aurothiomalate,112.0,104.0,10.0,140.0,6.05886
40224705,autologous cultured chondrocytes,82.0,82.0,0.0,320.0,8.80757
746414,avacincaptad pegol,1.0,0.0,1.0,0.0,
42800040,avanafil,14.0,14.0,0.0,23.0,2.46712
46276232,avilamycin,1.0,0.0,1.0,0.0,
19111235,avobenzone,4.0,4.0,0.0,5.0,516.19428
42900329,avocado oil,13.0,13.0,0.0,13.0,30.43908
42709322,axitinib,519.0,519.0,0.0,3629.0,1.18503
1314865,azacitidine,884.0,884.0,0.0,10783.0,1.19158
1133993,azatadine,28.0,28.0,0.0,32.0,43.103404999999995
19014878,azathioprine,2288.0,2288.0,0.0,49215.0,1.538995
934075,azelastine,1192.0,1192.0,0.0,10721.0,1.49854
986790,azelate,335.0,335.0,0.0,1296.0,1.92673
40241205,azficel-T,2.0,2.0,0.0,2.0,4752.489625
19018516,azidocillin,6.0,0.0,6.0,0.0,
40235485,azilsartan,211.0,211.0,0.0,466.0,3.03717
19102306,azintamide,11.0,10.0,1.0,10.0,160.93722000000002
1734104,azithromycin,2299.0,2299.0,0.0,59041.0,1.29252
19015123,azlocillin,12.0,12.0,0.0,12.0,18.085135
19018517,azosemide,434.0,430.0,8.0,1770.0,2.5938350000000003
1715117,aztreonam,572.0,572.0,0.0,2746.0,1.769685
1734205,bacampicillin,18.0,18.0,0.0,22.0,35.809754999999996
915175,bacitracin,703.0,703.0,0.0,2762.0,2.04361
715233,baclofen,2007.0,2007.0,0.0,69014.0,0.86099
45775438,baicalein,99.0,0.0,99.0,0.0,
44506770,baicalin,132.0,0.0,132.0,0.0,
43013939,bakuchiol,12.0,0.0,12.0,0.0,
934262,balsalazide,516.0,516.0,0.0,2244.0,1.72764
43525835,bamboo extract,5.0,0.0,5.0,0.0,
19034275,bambuterol,92.0,92.0,0.0,130.0,8.94856
19015342,bamethan,1.0,1.0,0.0,1.0,239.4233
19018518,bamifylline,206.0,206.0,0.0,611.0,2.84795
19034280,bamipine,1.0,1.0,0.0,1.0,183.17549
19071778,banana extract,2.0,0.0,2.0,0.0,
1536881,banana peel extract,1.0,0.0,1.0,0.0,
19066569,barberry extract,1.0,0.0,1.0,0.0,
19112534,barbexaclone,34.0,31.0,4.0,98.0,24.38035
19015346,barbital,24.0,24.0,0.0,25.0,23.70427
42898624,barium,79.0,79.0,0.0,182.0,6.10178
19011331,barium sulfate,186.0,186.0,0.0,644.0,2.9455850000000003
19070896,barley grain,1.0,0.0,1.0,0.0,
43012175,basil oil,33.0,33.0,0.0,41.0,11.71102
19038440,basiliximab,905.0,905.0,0.0,6431.0,2.26091
42898651,batilol,10.0,10.0,0.0,11.0,193.00112
42898652,bay leaf oil,26.0,26.0,0.0,28.0,18.450944999999997
44506794,bazedoxifene,89.0,89.0,0.0,151.0,4.88033
1401574,bearberry preparation,2.0,0.0,2.0,0.0,
912476,becaplermin,162.0,162.0,0.0,229.0,6.81813
19018520,beclamide,58.0,58.0,0.0,61.0,5.111675
1115572,beclomethasone,1488.0,1488.0,0.0,18741.0,1.228845
43012518,bedaquiline,36.0,36.0,0.0,55.0,6.836075
19096743,bee pollen,137.0,128.0,11.0,226.0,3.208595
19082737,beets preparation,7.0,0.0,7.0,0.0,
40239665,belatacept,329.0,329.0,0.0,1069.0,4.20036
40236987,belimumab,670.0,670.0,0.0,5703.0,1.435775
45776670,belinostat,38.0,38.0,0.0,46.0,10.317795
1116109,belladonna alkaloids,135.0,135.0,0.0,213.0,4.42847
958527,"belladonna extract, USP",273.0,273.0,0.0,534.0,3.19587
19080407,belladonna leaf extract,43.0,43.0,0.0,68.0,6.18763
19069137,bemiparin,43.0,43.0,0.0,52.0,22.82577
1335471,benazepril,1702.0,1702.0,0.0,35822.0,1.13884
19016320,bencyclane,32.0,25.0,7.0,29.0,19.77767
19015523,bendamustine,800.0,800.0,0.0,8899.0,1.393795
1316354,bendroflumethiazide,1100.0,1100.0,0.0,13663.0,1.364495
19035533,benfluorex,291.0,291.0,0.0,763.0,3.61017
19016435,benorilate,21.0,21.0,0.0,25.0,49.74153
935529,benoxinate,76.0,76.0,0.0,100.0,9.91475
19016440,benperidol,74.0,74.0,0.0,125.0,9.08116
19056541,benproperine,34.0,34.0,0.0,41.0,22.705045
19016463,benserazide,704.0,704.0,0.0,3716.0,1.71496
19016467,bentonite,6.0,6.0,0.0,6.0,104.058945
916460,benzalkonium,103.0,103.0,0.0,129.0,7.16675
19035598,benzarone,2.0,2.0,0.0,2.0,165.97004
19016754,benzbromarone,470.0,470.0,0.0,1577.0,2.55656
916802,benzethonium,66.0,66.0,0.0,75.0,14.5365
711452,benzoate,131.0,131.0,0.0,199.0,4.45122
917006,benzocaine,534.0,534.0,0.0,1969.0,2.022945
19011438,benzoin resin,18.0,18.0,0.0,22.0,83.40046
1136601,benzonatate,1245.0,1245.0,0.0,11183.0,1.52119
19018546,benzophenone,17.0,17.0,0.0,17.0,21.90127
42903933,benzophenone-2,1.0,0.0,1.0,0.0,
36026781,benzopyrene,1.0,0.0,1.0,0.0,
19056737,benzoxonium,1.0,1.0,0.0,1.0,528.55018
918172,benzoyl peroxide,786.0,786.0,0.0,4156.0,1.58311
719128,benzphetamine,70.0,70.0,0.0,92.0,9.14657
19036731,benzthiazide,7.0,7.0,0.0,10.0,45.16768
719174,benztropine,988.0,988.0,0.0,9254.0,1.232925
19019620,benzydamine,281.0,281.0,0.0,1091.0,2.44083
919681,benzyl alcohol,45.0,45.0,0.0,59.0,4.9319
19036946,benzyl benzoate,38.0,38.0,0.0,45.0,15.898035
1146093,benzylamine,3.0,0.0,3.0,0.0,
19018603,benzylparaben,1.0,0.0,1.0,0.0,
19037035,benzylpenicilloyl polylysine,8.0,8.0,0.0,10.0,78.888545
19018604,benzylthiouracil,13.0,13.0,0.0,13.0,35.37845
40166571,bepotastine,329.0,329.0,0.0,955.0,2.97407
1319751,bepridil,190.0,190.0,0.0,401.0,5.017580000000001
19057932,beractant,185.0,185.0,0.0,546.0,4.21362
19012197,berberine,50.0,50.0,0.0,68.0,11.225985
1201299,beremagene geperpavec,1.0,0.0,1.0,0.0,
40161662,besifloxacin,109.0,109.0,0.0,382.0,3.64555
19037223,beta carotene,263.0,263.0,0.0,577.0,3.11504
19112540,beta sitosterol,4.0,4.0,0.0,5.0,353.8696
19123344,beta-alanine,27.0,27.0,0.0,29.0,22.82299
43532233,"beta-citronellol, (+-)-",2.0,0.0,2.0,0.0,
1594750,beta-pinene,1.0,0.0,1.0,0.0,
42903462,beta-thujaplicin,20.0,0.0,20.0,0.0,
43012190,betadex,17.0,1.0,16.0,1.0,32407.58013
19020124,betahistine,697.0,697.0,0.0,3517.0,1.71485
1520218,betaine,225.0,225.0,0.0,377.0,4.77975
920458,betamethasone,1802.0,1802.0,0.0,19580.0,1.65372
1322081,betaxolol,704.0,704.0,0.0,2766.0,1.88738
937439,bethanechol,619.0,619.0,0.0,2262.0,1.78098
19022533,bethanidine,1.0,1.0,0.0,1.0,9629.68095
37003415,betulin,27.0,0.0,27.0,0.0,
1397141,bevacizumab,1903.0,1903.0,0.0,60029.0,1.07027
1301517,bexagliflozin,3.0,0.0,3.0,0.0,
1389888,bexarotene,265.0,265.0,0.0,672.0,3.27937
19022956,bezafibrate,607.0,607.0,0.0,2520.0,1.94484
1344381,bicalutamide,1221.0,1221.0,0.0,11423.0,1.46459
45775351,bicarbonate ion,384.0,380.0,5.0,971.0,2.419625
19055954,biclotymol,70.0,70.0,0.0,100.0,11.27713
19058055,bifemelane,4.0,0.0,4.0,0.0,
19037560,bifonazole,95.0,95.0,0.0,140.0,7.80264
1314955,bilberry extract,26.0,14.0,12.0,14.0,15.24904
19024068,bile salts,1.0,1.0,0.0,3.0,64.43896
904525,bimatoprost,1015.0,1015.0,0.0,12514.0,0.79349
19024770,biotin,903.0,903.0,0.0,6785.0,1.54224
724908,biperiden,861.0,861.0,0.0,6923.0,1.49712
46221338,bis-PEG-PPG-14-14 dimethicone,25.0,25.0,0.0,25.0,32.24222
924939,bisacodyl,1527.0,1527.0,0.0,19808.0,1.3231
19025138,bismuth,69.0,69.0,0.0,99.0,5.42309
19037706,bismuth oxide,1.0,1.0,0.0,1.0,7759.912
42900374,bismuth oxychloride,1.0,0.0,1.0,0.0,
779579,bismuth phosphate,1.0,0.0,1.0,0.0,
19037731,bismuth subcarbonate,12.0,12.0,0.0,12.0,19.43567
